crew,id
 Anatole Litvak,259325
 Anatole Litvak,61046
 Frank Capra,159849
 Anatole Litvak,193321
 Douglas Mackinnon,371759
 Gabe Turner,288463
 Paul Tanter,115547
 Adam Nee,333675
N/A,272548
 Jos Stelling,140229
 JR,361671
 Urs Odermatt,245697
 Paul Tomborello,294825
 Guy Debord,61662
N/A,31343
 Yannick Kergoat,150049
 Laurent Tuel,13713
 Fernando Ruiz,347155
 Eric Lavaine,38883
 Jaak Kilmi,322317
 Delmer Daves,236570
 Grigori Kozintsev,84782
 Delbert Mann,277631
 Charles Randazzo,329407
 Michel Hazanavicius,135307
 Peter Stebbings,212753
 Hooroo Jackson,358238
 Chris Bell,376823
 Charlotte Fantelli,303665
 Daniel Petrie,104041
 Josef von Sternberg,86232
 Jason Barker,139712
 Tyler Hughen,106739
N/A,372113
 Wael Ehsan,150054
 Amy Berg,321974
 Jean Rollin,80970
 Brian Stillman,253150
 Matthew Leutwyler,137333
 Cyril Dion,371492
 Michael David Pate,340401
 Daniel Petrie,273167
 Daniel Petrie,71445
 Robert Kiviat,293006
 Ezra Kemp,377206
 John Alexander,249926
 Rasmus Heide,72054
 Magnus Martens,86987
N/A,89877
 Deng Chao,270724
N/A,286687
 Jack Gold,76764
 Jack Gold,151687
 James Goldstone,279006
 James Goldstone,284467
 Jeremy Frindel,180813
 Jack Anderson,356994
 Dinos Dimopoulos,198890
 Giuseppe Tornatore,315880
 Sion Sono,340176
 Stephan Rick,361854
 Brad Crawford,173056
 Thomas Jane,23382
N/A,286697
 John McKay,85696
 Michael Audley,92189
 Hark Joon Lee,220075
N/A,53766
N/A,130275
 Terence Fisher,124527
 Michal Marczak,155336
 Terence Fisher,85611
 Terence Fisher,3025
 Wenzel Storch,76817
 Ricardo Maldonado,187442
 Eytan Rockaway,345875
 Guy Pigden,279997
 Shinya Tsukamoto,85032
N/A,313985
 Robin Blazak,68184
 Laura Poitras,40768
 Iva Radivojevic,253304
 Waldemar Krzystek,79997
N/A,50526
N/A,77600
 Youichi Mouri,79516
N/A,360627
 Maciej Pieprzyca,36620
 Konrad Niewolski,26314
 Tomasz Wiszniewski,176535
 Marek Koterski,74921
 Janusz Zaorski,153266
 Antoni Krauze,78326
 Marek Koterski,58553
 Dariusz Gajewski,36626
N/A,31855
 Tetsuya Nomura,13274
 Tensai Okamura,16907
 Andrzej Wajda,209385
 Ryszard Bugajski,36377
 Phil Churchward,144942
N/A,176037
 Ryszard Zatorski,329550
 Juliusz Machulski,38941
 Enrico Audenino,282768
 Marcell Jankovics,90909
 Alan Gibson,93862
N/A,152388
 Gerardo Herrero,85434
 Eric Till,169009
N/A,285011
N/A,110372
 Harry Cleven,48431
 Busby Berkeley,108246
N/A,133255
N/A,63654
 Sreenu Vaitla,71918
 Michael Curtiz,106495
 James Young,54242
 George Randol,190183
 Jack Kemp,165462
 Christian Winters,156981
 William Beaudine,193439
N/A,257907
 Oscar Micheaux,267483
 Javier Ruiz Caldera,284514
 Dani de la Torre,351145
 Frankie Chung,38057
 Jean Negulesco,113843
 Keisuke Kinoshita,218221
 Howard Brookner,339790
 Les Blank,126423
 Robert Drew,322400
 Julien Duvivier,153444
 Julien Duvivier,184819
 Julien Duvivier,84248
 Julien Duvivier,42690
 Julien Duvivier,115162
 Julien Duvivier,5067
 Julien Duvivier,84035
 Julien Duvivier,76777
 Julien Duvivier,76775
 Julien Duvivier,76772
 Julien Duvivier,147360
 Julien Duvivier,4709
 Julien Duvivier,68754
 Julien Duvivier,43462
 Reginald Le Borg,46184
 Julien Duvivier,116712
 Julien Duvivier,64418
 Julien Duvivier,92254
 Julien Duvivier,169479
 Julien Duvivier,105549
 Julien Duvivier,47612
 Julien Duvivier,92413
 Julien Duvivier,214600
 Hannes Holm,348678
 Kurt Neumann,238985
 Kurt Neumann,55873
 Piotr Dumala,163312
 Piotr Dumala,352024
 Radley Metzger,67018
 Stephen Purvis,24041
 Gotham Chopra,134409
 Clovis Cornillac,334878
 Jerry Ciccoritti,173080
 Rob Spera,46695
 Mark Woods,84951
 Jack Ersgard,57845
 Charles Band,79500
 Alfonso Corona,47360
N/A,47363
 James Lemmo,28920
N/A,359807
 Robert Lamoureux,56589
 Osvaldo Civirani,259835
 Robert Cannan,373355
 Spike Lee,373451
 Todd Solondz,326094
 Trevor Wall,276905
 Tim Story,323675
 Rebecca Miller,312669
 Tassos Boulmetis,377565
N/A,53301
 Roberto Faenza,47367
 Roberto Faenza,59264
 Bruce LaBruce,27069
 Jay Oliva,366924
 Royston Tan,27748
 Tan Pin Pin,256102
N/A,85268
 Aleksey German Jr,320005
 Tony Mitchell,211845
 David Helpern,136716
 David Helpern,204269
 Nathan Schiff,79911
 Dominique Adams,309968
 Phillip Andrew Morton,276898
N/A,217587
 Christian Ford,158431
N/A,46442
 Werner Boote,53290
 Giorgio Ferroni,187633
 Giorgio Ferroni,211139
 Giorgio Ferroni,95838
 Shinobu Yaguchi,274817
 Giorgio Ferroni,3692
 Giorgio Ferroni,73477
 Giorgio Ferroni,112570
N/A,56083
 Giorgio Ferroni,43036
 Isaac Julien,67083
 Kim Longinotto,87943
N/A,162505
N/A,63318
 Vera Storozheva,85729
 Michael Spiccia,255396
 Dexter Fletcher,319888
 Raja Menon,375290
 Abhishek Kapoor,376047
 Sergio Garrone,145373
 Sergio Garrone,145379
 Sergio Garrone,74197
 Sergio Garrone,149691
 Sergio Garrone,150708
 Danny Bilson,222619
 Albert Band,26703
 Alyona Zvantsova,264036
 Eduardo Mignogna,104081
 Eduardo Milewicz,64462
N/A,65795
 Victoria Galardi,161024
 Fernando Trueba,35411
N/A,109690
 Luiso Berdejo,222030
 Nick Broomfield,42107
 Gee Malik Linton,331962
N/A,27428
 Jay Thames,273973
 Marc Furmie,301729
 Will Wallace,224885
 Masaaki Yuasa,165718
N/A,329805
N/A,83617
 Anne de Mare,276883
N/A,320181
 Shinya Tsukamoto,283710
 Piero Vivarelli,29351
 Majid Barzegar,255575
 Juan Bautista Stagnaro,127468
 Habib Faisal,291154
 Keith Miller,261815
 Andrew Lau,44554
 Roland Emmerich,273899
 Bernard Rose,337029
 Chen Kaige,345235
 Philippe Faucon,336807
 Teruo Ishii,70412
 Jun Fukuda,38268
 Jerzy Hoffman,35021
 Yevgeni Tatarsky,301744
 Vladimir Menshov,97666
 Jon Jones,220029
N/A,157293
 Gianfranco De Bosio,187737
N/A,220176
 Sergei Ursuliak,377136
N/A,156220
 Shane Dax Taylor,67198
 Nick Sandow,333387
 Kevin Goetz,362057
 Adriana Trigiani,353378
 Louie Psihoyos,300792
 Timon Birkhofer,348069
N/A,40700
 Andrew Droz Palermo,323435
 Werner Herzog,360030
N/A,378092
 Joseph Tosconi,378263
 Sean McNamara,291851
 Banjong Pisantanakul,50938
 Guy Nattiv,117316
 Sue Brooks,352156
N/A,38677
 Michel Negroponte,25366
 Tim McCann,340243
N/A,139777
N/A,378350
N/A,281968
 Shawn Ku,333658
 Axelle Carolyn,224243
 William Brent Bell,321258
 Michael Polish,343795
N/A,119586
 Yoav Paz,339547
 Pedro Costa,285697
 Kevin Rafferty,138022
N/A,270357
 Oliver Thompson,340255
 Matt Cimber,48242
 Robbie Bryan,29695
 Andrea Pallaoro,217471
 Adam Wingard,87737
N/A,44563
 Gus Meins,268350
N/A,334146
 Ben Jehoshua,346170
N/A,72790
 Matt Hullum,279096
 Marcus Robbin,145385
 Sidney Miller,111561
 Steve Hoover,155556
N/A,275477
 Ray Bengston,243794
 Kevin Reynolds,335778
 Wayne Kopping,15391
 Patrick Wright,83001
 Will Allen,373472
 Stephen Fingleton,329004
 Giuliano Montaldo,76851
 David Kyle,235450
 Joshua Weigel,58500
 Otto Bell,376530
 David Victori,365065
N/A,67844
 Joachim Lafosse,334918
N/A,345775
N/A,114284
 Nathan Silver,116306
 Viking Eggeling,93521
N/A,63505
 Lloyd Richards,170934
 Euzhan Palcy,96715
 Franck Ekinci,340357
 David Paul Meyer,169721
 Johannes Roberts,364116
 David Miller,197785
 Dan Mazer,291870
 Ossie Davis,84728
N/A,379297
 Poul Bang,21266
 Robert Fuest,137533
 Avi Nesher,214105
 Andrei Proshkin,364427
 Kelly Nyks,333377
 Bertrand Tavernier,1998
 Tetsuro Araki,68555
 Tinto Brass,50124
 Vladimir Popov,77294
 Diederik Ebbinge,159514
 Edoardo Falcone,335051
 Paolo Genovese,320302
 Craig Gillespie,300673
 Kenji Kamiyama,18874
 Mike Radford,347495
 Jan Haft,171902
 Andres Veiel,11089
 Tara Subkoff,301325
 Lee Friedlander,367536
 Bret Fetzer,270397
 Arto Halonen,374142
 Petri Kotwica,315055
 Richard Rush,42588
N/A,10626
 Raja Sen,376681
N/A,53074
 Jon Brewer,136296
 Nikos Koundouros,47717
 Mijke de Jong,58396
 Maggie Kiley,344277
N/A,63766
 Don Chaffey,83831
 Tom Mankiewicz,265531
N/A,350505
 Edgardo Cozarinsky,41924
 Buzz Kulik,210609
 Vicente Ferraz,253020
N/A,360799
 Alejandro Sessa,48180
 Pascal Bourdiaux,35025
 Marianna Kaat,201643
 Lubomir Levitski,169634
 Levan Gabriadze,39253
 Oleg Fomin,62738
 Oles Sanin,293122
 Tanit Jitnukul,40356
 Lucian Alexandrescu,317723
 Richard Griffin,122052
 Angelo Pizzo,334531
N/A,116714
 Seth Grossman,248268
 Nate Parker,339408
 Mo Ogrodnik,174369
 Guy Hamilton,18174
 Guy Hamilton,96828
 Neil Armfield,337960
 Pedro Costa,46821
N/A,380841
 James Merendino,12831
N/A,191465
N/A,380864
 Mastan Alibhai Burmawalla,22316
 David Dhawan,46430
 Rajat Mukherjee,166253
N/A,20916
 Eeshwar Nivas,142631
 Satish Kaushik,210068
 Deepak Sareen,232795
 Subhash Ghai,39837
N/A,82575
 Anubhav Sinha,64880
N/A,362100
N/A,305819
 K Raghavendra Rao,25801
 Peter McWilliams,215797
 Michael Anderson,205221
N/A,356057
 Kanu Behl,266038
 Will Bakke,135713
 Bradford May,43735
 Ermanno Olmi,298986
 Marco Pontecorvo,333888
 Giorgia Farina,332709
 Tony Mitchell,18230
 Siddharth Anand,44566
N/A,351072
 Marc Pierschel,277528
 Thea Sharrock,296096
 William Kaufman,378385
N/A,336669
 Jason Wise,372315
N/A,338803
 Paul Dalio,324289
 Jay Bauman,280617
 Ryan Mitchelle,135097
 Tao Ruspoli,170292
 Thomas Kail,348089
 Patrick Meaney,250902
 Sukumar,63378
 Sekhar Kammula,55283
N/A,336663
 Leslie Norman,17720
 Ricardo Maldonado,335031
 Michael Winner,42526
 Claude Chabrol,76200
 John Suits,346651
 Don Cheadle,316000
N/A,263341
 John Hillcoat,146198
 Alex Proyas,205584
 Ciro Guerra,336808
 Ram Madhvani,376869
 Stephen Hopkins,323677
 Sharon Wilharm,367493
 Richie Adams,296879
 Dan Trachtenberg,333371
 Babak Najafi,267860
 Byron Howard,269149
 Glenn Ficarra,279641
N/A,258363
 Cyrus Nowrasteh,318850
 Bille Woodruff,378200
 Louis Leterrier,267193
 Colin Kennedy,287284
 Robert Harmon,361263
 William Fairman,367513
 David Tennant,380565
 Norman Cohen,20051
 Gerald Thomas,24569
 Gerald Thomas,17276
 Gerald Thomas,24571
 Emilis Velyvis,60867
 Marcus Raboy,262199
 Gerald Thomas,19297
 Josh Mond,312804
 Gerald Thomas,19252
 Rodolphe Marconi,36718
 Greydon Clark,29114
 Radu Mihaileanu,56418
 Paulo Henrique Fontenelle,62717
N/A,202140
 Mike Barth,324978
 Henk Pretorius,200548
 Christoph Behl,206292
 William Arntz,24654
 Andrew Kukura,51309
N/A,169798
 Brian De Palma,98048
N/A,209251
 Jonathan Teplitzky,73565
 Tobias Lindholm,348674
 John Gray,164443
 Vincenzo Salemme,61314
N/A,282084
 Martin Scorsese,342381
 John Landis,92060
 Stan Winston,37793
 Jeremiah Buckhalt,273509
 Kevin Carraway,255278
 Michael Dorsey,368835
 Sara Newens,331745
N/A,286595
 Brian Petsos,371007
 Nobuhiro Doi,36092
 Sukumar,365187
 Ken Sanzel,360387
 Teppo Airaksinen,366249
N/A,78340
 John Ford,257081
 Tod Browning,228647
 Lewis Seiler,87612
 Jonah Bekhor,125414
N/A,168228
 Ivane Perestiani,184260
 Lukas Bossuyt,361183
 Nitchapoom Chaianun,285307
 Naphat Chaithiangthum,287170
 Arjun Sajnani,97350
 John Swetnam,254800
 Robert Mearns,371003
 Shintaro Shimosawa,373314
 Bouli Lanners,377853
 Enki Bilal,37839
 Antonietta De Lillo,56943
 Candida Brady,108476
 Roger Ross Williams,159006
 Alex Grazioli,343043
 Lorenzo Vigas,352162
 Edgar Neville,102707
 Marina Spada,73791
 Julien Rappeneau,381353
 Christian Vincent,329809
 Nicolas Saada,358403
 Samuel Benchetrit,336199
 Guillaume Nicloux,337107
 Philippe Garrel,315865
 Claude Lelouch,352025
 Elie Wajeman,329682
 Piero Messina,330348
N/A,342281
 Julie Delpy,341392
 Gerald Thomas,24570
 Christopher Fitchett,355264
 David Sington,367215
 Wuershan,299824
 David Paul Meyer,76282
 Kyle Ambrose,44637
 Douglas Barr,86186
 Tonino Zangardi,84865
N/A,359154
N/A,33842
 Bernd Sahling,82157
N/A,124480
 Peter Werner,157447
 Jon Acevski,110395
 Simona Izzo,43292
 Thomas Fazi,211317
N/A,278514
N/A,100669
 Leigh Scott,257450
 Abbas Alibhai Burmawalla,165404
 Vikram Bhatt,49518
 Rajat Mukherjee,166258
 Tanuja Chandra,59372
N/A,117142
 David Dhawan,97437
 Arjun Sablok,83902
 Vishal Bhardwaj,134841
 Anees Bazmee,78827
 Vikram Bhatt,20731
 Rajkumar Kohli,159436
N/A,277751
 Shaad Ali,20656
 Sanjay Gupta,35907
 Gerald Thomas,19293
 Drew Hall,341050
 David Bruckner,354251
 Adam Mason,324803
N/A,363264
 David Gelb,333350
 Val Guest,257454
 Val Guest,29212
 Val Guest,56309
 Val Guest,127688
 Val Guest,93193
 Brett Piper,128866
 Stuart Hagmann,161374
N/A,18044
N/A,4289
N/A,28346
 Irvin Berwick,90030
 Anja Marquardt,253282
N/A,307318
 Hrishikesh Mukherjee,60389
 Konstantin Bronzit,329063
 Robert Fortier,49991
 Jim Wynorski,28509
 Noel Nosseck,109174
 Bill Corcoran,44548
 Fred Olen Ray,44184
N/A,69075
 Fred Olen Ray,29889
 William Grefe,67320
 Ryan Redford,86495
 Martin Donovan,151062
 David DeCoteau,27674
 Carola Fuentes,370168
 Curt Linda,58769
N/A,125087
 Kevin Rodney Sullivan,74942
 John Herzfeld,31907
 Steve James,288186
 Peter Hearn,374618
 Joseph Merhi,71120
 Thanadol Nuansut,57568
 Jennifer Chambers Lynch,47655
 Bob Claver,85512
 Amir Valinia,27941
 Michael Worth,28686
 Christian Pindar,44385
 William Grefe,96334
 Craig Zisk,60825
 Travis Zariwny,298584
 Remy van Heugten,306547
 Fredrik Gertten,379998
N/A,382436
 Lewis Milestone,190269
 Lewis Milestone,237433
 Simon Arthur,63142
 Thomas Vinterberg,308409
N/A,379335
 Chuck Jones,89816
 Jimmy Huston,278051
 Jean Girault,57144
 Madhur Bhandarkar,46426
 Harry Keller,68720
 Leslie Goodwins,351365
 Norman Jewison,105465
 Jeff Warrick,67908
N/A,74558
 Daniel Chuba,286940
 Peter Greenaway,139820
 William Asher,67740
 Arne Toonen,82028
N/A,354857
 Jacques Rivette,65707
N/A,82094
N/A,367492
 Boris Rodriguez,100275
 Tony Tang,73800
 Wilson Yip,365222
N/A,41188
N/A,118408
 Nobuhiro Doi,60604
N/A,44850
 Nopporn Watin,67327
N/A,23529
 Kurt Hoffmann,54769
 Boris Quercia,20221
 Cristobal Valderrama,114922
N/A,182219
 Sergio Corbucci,81666
N/A,290365
 Curt Goetz,46258
 Kurt Hoffmann,225244
N/A,253395
 Penelope Spheeris,82153
 Penelope Spheeris,77585
 Penelope Spheeris,180363
 Roberto Orazi,203547
 Carolina Jabor,248543
 Federico Bondi,56992
N/A,36301
N/A,60498
 Jules Bass,50934
N/A,126219
N/A,202172
N/A,278771
 Gil Junger,353609
 Vasilis Kehagias,208431
 Leticia Dolera,331354
 Til Schweiger,9321
 Luke Korem,183176
N/A,228204
 Don Argott,257614
 Laurie Weltz,340881
 Vic Armstrong,382951
 Marty Langford,216529
 Paolo Agazzi,107587
 Naoto Kumazawa,59944
 Milap Zaveri,363185
 Luigi Batzella,150025
 Luigi Batzella,74831
 Bradley Cox,148184
 Carlos Hugo Christensen,30909
N/A,114354
 Michel Franco,112631
 Felipe Cazals,234815
N/A,240628
N/A,258450
N/A,312101
 Luis Alcoriza,186066
N/A,82265
 Carlos Carrera,157153
 Jannik Hastrup,43953
 Juan Antonio de la Riva,128177
N/A,249368
N/A,119616
N/A,197790
N/A,81524
 Henry Barrial,185248
 Yulene Olaizola,280901
 Scott Wheeler,20205
 Jared Cohn,203351
 Thunder Levin,197624
 Scott Harper,24198
N/A,180935
 Colin Carter,179398
 Daniel Ferguson,237200
 Jaco Smit,273598
 Michael Barnett,354100
 Jack Hill ,143983
 Brian Oakes,373441
 Anthony Mann,217172
N/A,100528
N/A,279634
 Mark Netter,334894
N/A,52236
N/A,166256
N/A,303398
 Sudhir Mishra,295508
 Shyam Ramsay,71064
 Sangeeth Sivan,362291
N/A,205211
N/A,318484
 Yusuf Khan,166225
N/A,71920
 Guddu Dhanoa,354547
 Ken Ghosh,41901
N/A,345426
 Rohit Shetty,101783
 Pooja Bhatt,86576
 Prakash Jha,46428
 Phil Joanou,257087
N/A,217605
N/A,49098
 Toshio Matsumoto,104548
N/A,313108
 Patryk Vega,382155
 Patryk Vega,74919
 Mariano Ozores,139635
 Roger Spottiswoode,44528
N/A,127329
 Linda Shayne,85580
N/A,9939
 Carlo Verdone,379873
 Dominique Benicheti,137269
 David Lynch,44239
 Anurag Basu,20534
 Rajkumar Santoshi,21665
 Ken Ghosh,166027
 Tanveer Khan,117341
 Santram Varma,211105
 Guddu Dhanoa,115153
 Puneet Issar,72051
 Mani Shankar,361866
N/A,159069
 Milan Luthria,127531
 Rajiv Rai,196852
 Sriram Raghavan,135199
N/A,117099
N/A,336735
N/A,277229
N/A,232817
 Atul Agnihotri,66702
 Mahesh Manjrekar,103212
N/A,158780
N/A,184395
N/A,195557
N/A,195562
N/A,195535
N/A,195561
N/A,195653
N/A,195713
N/A,163111
N/A,195732
N/A,196044
N/A,202020
 Jerome Hill,156529
 Ralph Steiner,184522
N/A,161898
N/A,303982
 Felipe Joffily,228184
 Mark Roper,153695
 Enrique Gato,300602
 Mika Lehtinen,258585
N/A,41093
 Julien Temple,53871
 Julien Temple,283424
 Julien Temple,57296
 Julien Temple,324317
N/A,23729
N/A,258749
 Ticoy Rodriguez,373878
 Taika Waititi,371645
 Mark Polonia,347064
 Isaac Gabaeff,347847
 Jon Cassar,354110
 Soham Shah,20132
 Vikram Bhatt,97341
 Sangeeth Sivan,22429
 Anees Bazmee,20390
 Shyam Benegal,58725
 David Dhawan,39217
 Mahesh Manjrekar,83903
 Shripal Morakhia,15978
N/A,40017
N/A,276387
 Vivek Agnihotri,20296
 Priyadarshan,161212
 Ken Jacobs,181267
N/A,272220
N/A,301687
 Patrick Bokanowski,107391
N/A,49496
 Fred Kelemen,218150
 Jason Schnell,371442
 Jon Jost,220500
 Vipul Amrutlal Shah,31364
 Nina Menkes,129882
 Franco Piavoli,202253
 Alexander Sokurov,114006
 Mohit Suri,69346
 Imtiaz Ali,21555
 Anubhav Sinha,58302
 Vishram Sawant,97361
 Patrick Deval,243416
 Don Askarian,237422
N/A,330430
 Vikram Bhatt,140231
 Marguerite Duras,65719
 Madhur Bhandarkar,20623
N/A,48318
N/A,129820
 Jayaprakash Reddy,362812
 Jackie Raynal,170856
 Alexander Sokurov,45886
 Alexander Sokurov,118635
N/A,281122
 Clemens Klopfenstein,149094
 Theo Angelopoulos,111988
 Sergey Loznitsa,249347
 Sergey Loznitsa,278269
 David Lynch,44351
 Sulev Keedus,46857
 Karim Hussain,36224
N/A,88860
 Giovanni Galletta,219693
 Jiska Rickels ,86077
 Jacques Rivette,64225
 Rainer Werner Fassbinder,47239
 Victor Kossakovsky,111248
 Coco Schrijber,201639
 Maryam Shahriar,44066
 Serge Bard,177564
 Patrice Leconte,87394
 Tadeusz Konwicki,217247
N/A,27598
 Christoph Schlingensief,245324
 Christophe Blanc,78547
 Francis Vose,73094
 Florian Flicker,175380
 Paz Encina,129933
 Simon Staho,94807
 Hidenori Sugimori,71117
 Marguerite Duras,4747
 Alexander Sokurov,178907
N/A,202662
N/A,20907
N/A,74903
N/A,80080
 Perry Ogden,31450
 Eric De Kuyper,265845
 Adam Wingard,27671
 Sergey Loznitsa,138093
 Yevgeny Yufit,69022
 Philippe Garrel,64404
 Yuri Ilyenko,149455
N/A,69917
 James Benning,126610
 Amat Escalante,84848
 Alexander Sokurov,52701
 Michael Hofmann,10749
 Ulrich Seidl,131398
N/A,62759
N/A,336970
 Alexander Sokurov,155052
 Christian Frosch,92988
 Mijke de Jong,45204
 Oskar Roehler,10500
 Shunji Iwai,101965
 Tengiz Abuladze,149727
 Maartje Seyferth,162877
N/A,49446
N/A,19008
 Manijeh Hekmat,292533
 Lino Brocka,108949
 Kurt Hoffmann,11869
 Ian Sharp,128714
N/A,383725
N/A,45677
 Thomas Durchschlag,8846
 Frank Zappa,69019
 Jun Ichikawa,94790
 Aktan Arym Kubat,84023
 Mijke de Jong,101917
 Wim Vandekeybus,108639
 Lucile Hadzihalilovic,80990
 Ulrich Seidl,56487
N/A,66541
 Piotr Kamler,65504
 Philippe Garrel,85904
 Yolande Zauberman,152653
 Ismail Merchant,185153
 Maartje Seyferth,70503
 Kristian Petri,121740
 Eduard Grecner,46212
 Zeb Haradon,160960
 Sandrine Bonnaire,33297
 Patrice Leconte,76547
N/A,83185
 Paul Kelly,182991
 Peter Delpeut,161361
 David Hinton,376951
 Hakubun,312399
 Shinichiro Watanabe,40123
 Todd Rohal,47510
 Nanouk Leopold,62297
 Jan Dunn,11445
 Kanji Nakajima,372946
 Takashi Ishii,41472
 Kjell Grede,180879
 Jos de Putter,343825
N/A,67263
 Shoji Kawamori,26368
N/A,145191
 Mikhail Kalatozov,158968
 Sabiha Sumar,100086
 Ryuichi Hiroki,35451
N/A,271667
 Fred Kelemen,123406
N/A,125795
N/A,49695
N/A,79860
 Michael Pilz,350765
 Yuri Ilyenko,254313
 Santiago Otheguy,7274
N/A,169108
 Maartje Seyferth,225760
 Theo Angelopoulos,114645
 Naomi Kawase,36895
 Emily Atef,228216
N/A,4979
 Ben van Lieshout,282553
 Moufida Tlatli,265793
 Wojciech Has,105760
 Peter Kosminsky,67355
 Danny Perez,44436
 Kiyoshi Kurosawa,103953
 Heddy Honigmann,211714
 Yevgeny Yufit,246417
 Ana Poliak,243934
 Jeanne Waltz,64944
 Giorgi Shengelaia,88302
 Lech Majewski,180695
 Birgit Grosskopf,218728
 Marion Vernoux,70794
 Virginie Wagon,1837
 Bakhtyar Khudojnazarov,98642
 Peter Liechti,335201
